#datetime;water_level_input
20190729T071154;2.34
20190729T071155;2.34
20190729T071156;2.34
20190729T071157;2.34
20190729T071158;2.34
20190729T071159;2.34
20190729T071200;2.34
20190729T071201;2.34
20190729T071202;2.34
20190729T071203;2.34
20190729T071204;2.34
20190729T071205;2.34
20190729T071206;2.34
20190729T071207;2.34
20190729T071208;2.34
20190729T071209;2.34
20190729T071210;2.34
20190729T071211;2.34
20190729T071212;2.34
20190729T071213;2.34
20190729T071214;2.34
20190729T071215;2.34
20190729T071216;2.34
20190729T071217;2.34
20190729T071218;2.34
20190729T071219;2.34
20190729T071220;2.34
20190729T071221;2.34
20190729T071222;2.34
20190729T071223;2.34
20190729T071224;2.34
20190729T071225;2.34
20190729T071226;2.34
20190729T071227;2.34
20190729T071228;2.34
20190729T071229;2.34
20190729T071230;2.34
20190729T071231;2.34
20190729T071232;2.34
20190729T071233;2.34
20190729T071234;2.34
20190729T071235;2.34
20190729T071236;2.34
20190729T071237;2.34
20190729T071238;2.34
20190729T071239;2.34
20190729T071240;2.34
20190729T071241;2.34
20190729T071242;2.34
20190729T071243;2.34
20190729T071244;2.34
20190729T071245;2.34
20190729T071246;2.34
20190729T071247;2.34
20190729T071248;2.34
20190729T071249;2.34
20190729T071250;2.34
20190729T071251;2.34
20190729T071252;2.34
20190729T071253;2.34
20190729T071254;2.34
20190729T071255;2.34
20190729T071256;2.34
20190729T071257;2.34
20190729T071258;2.34
20190729T071259;2.34
20190729T071300;2.34
20190729T071301;2.34
20190729T071302;2.34
20190729T071303;2.34
20190729T071304;2.34
20190729T071305;2.34
20190729T071306;2.34
20190729T071307;2.34
20190729T071308;2.34
20190729T071309;2.34
20190729T071310;2.34
20190729T071311;2.34
20190729T071312;2.34
20190729T071313;2.34
20190729T071314;2.34
20190729T071315;2.34
20190729T071316;2.34
20190729T071317;2.34
20190729T071318;2.34
20190729T071319;2.34
20190729T071320;2.34
20190729T071321;2.34
20190729T071322;2.34
20190729T071323;2.34
20190729T071324;2.34
20190729T071325;2.34
20190729T071326;2.34
20190729T071327;2.34
20190729T071328;2.34
20190729T071329;2.34
20190729T071330;2.34
20190729T071331;2.34
20190729T071332;2.34
20190729T071333;2.34
20190729T071334;2.34
20190729T071335;2.34
20190729T071336;2.34
20190729T071337;2.34
20190729T071338;2.34
20190729T071339;2.34
20190729T071340;2.34
20190729T071341;2.34
20190729T071342;2.34
20190729T071343;2.34
20190729T071344;2.34
20190729T071345;2.34
20190729T071346;2.34
20190729T071347;2.34
20190729T071348;2.34
20190729T071349;2.34
20190729T071350;2.34
20190729T071351;2.34
20190729T071352;2.34
20190729T071353;2.34
20190729T071354;2.34
20190729T071355;2.34
20190729T071356;2.34
20190729T071357;2.34
20190729T071358;2.34
20190729T071359;2.34
20190729T071400;2.34
20190729T071401;2.34
20190729T071402;2.34
20190729T071403;2.34
20190729T071404;2.34
20190729T071405;2.34
20190729T071406;2.34
20190729T071407;2.34
20190729T071408;2.34
20190729T071409;2.34
20190729T071410;2.34
20190729T071411;2.34
20190729T071412;2.34
20190729T071413;2.34
20190729T071414;2.34
20190729T071415;2.34
20190729T071416;2.34
20190729T071417;2.34
20190729T071418;2.34
20190729T071419;2.34
20190729T071420;2.34
20190729T071421;2.34
20190729T071422;2.34
20190729T071423;2.34
20190729T071424;2.34
20190729T071425;2.34
20190729T071426;2.34
20190729T071427;2.34
20190729T071428;2.34
20190729T071429;2.34
20190729T071430;2.34
20190729T071431;2.34
20190729T071432;2.34
20190729T071433;2.34
20190729T071434;2.34
20190729T071435;2.34
20190729T071436;2.34
20190729T071437;2.34
20190729T071438;2.34
20190729T071439;2.34
20190729T071440;2.34
20190729T071441;2.34
20190729T071442;2.34
20190729T071443;2.34
20190729T071444;2.34
20190729T071445;2.34
20190729T071446;2.34
20190729T071447;2.34
20190729T071448;2.34
20190729T071449;2.34
20190729T071450;2.34
20190729T071451;2.34
20190729T071452;2.34
20190729T071453;2.34
20190729T071454;2.34
20190729T071455;2.34
20190729T071456;2.34
20190729T071457;2.34
20190729T071458;2.34
20190729T071459;2.34
20190729T071500;2.34
20190729T071501;2.34
20190729T071502;2.34
20190729T071503;2.34
20190729T071504;2.34
20190729T071505;2.34
20190729T071506;2.34
20190729T071507;2.34
20190729T071508;2.34
20190729T071509;2.34
20190729T071510;2.34
20190729T071511;2.34
20190729T071512;2.34
20190729T071513;2.34
20190729T071514;2.34
20190729T071515;2.34
20190729T071516;2.34
20190729T071517;2.34
20190729T071518;2.34
20190729T071519;2.34
20190729T071520;2.34
20190729T071521;2.34
20190729T071522;2.34
20190729T071523;2.34
20190729T071524;2.34
20190729T071525;2.34
20190729T071526;2.34
20190729T071527;2.34
20190729T071528;2.34
20190729T071529;2.34
20190729T071530;2.34
20190729T071531;2.34
20190729T071532;2.34
20190729T071533;2.34
20190729T071534;2.34
20190729T071535;2.34
20190729T071536;2.34
20190729T071537;2.34
20190729T071538;2.34
20190729T071539;2.34
20190729T071540;2.34
20190729T071541;2.34
20190729T071542;2.34
20190729T071543;2.34
20190729T071544;2.34
20190729T071545;2.34
20190729T071546;2.34
20190729T071547;2.34
20190729T071548;2.34
20190729T071549;2.34
20190729T071550;2.34
20190729T071551;2.34
20190729T071552;2.34
20190729T071553;2.34
20190729T071554;2.34
20190729T071555;2.34
20190729T071556;2.34
20190729T071557;2.34
20190729T071558;2.34
20190729T071559;2.34
20190729T071600;2.34
20190729T071601;2.34
20190729T071602;2.34
20190729T071603;2.34
20190729T071604;2.34
20190729T071605;2.34
20190729T071606;2.34
20190729T071607;2.34
20190729T071608;2.34
20190729T071609;2.34
20190729T071610;2.34
20190729T071611;2.34
20190729T071612;2.34
20190729T071613;2.34
20190729T071614;2.34
20190729T071615;2.34
20190729T071616;2.34
20190729T071617;2.34
20190729T071618;2.34
20190729T071619;2.34
20190729T071620;2.34
20190729T071621;2.34
20190729T071622;2.34
20190729T071623;2.34
20190729T071624;2.34
20190729T071625;2.34
20190729T071626;2.34
20190729T071627;2.34
20190729T071628;2.34
20190729T071629;2.34
20190729T071630;2.34
20190729T071631;2.34
20190729T071632;2.34
20190729T071633;2.34
20190729T071634;2.34
20190729T071635;2.34
20190729T071636;2.34
20190729T071637;2.34
20190729T071638;2.34
20190729T071639;2.34
20190729T071640;2.34
20190729T071641;2.34
20190729T071642;2.34
20190729T071643;2.34
20190729T071644;2.34
20190729T071645;2.34
20190729T071646;2.34
20190729T071647;2.34
20190729T071648;2.34
20190729T071649;2.34
20190729T071650;2.34
20190729T071651;2.34
20190729T071652;2.34
20190729T071653;2.34
20190729T071654;2.34
20190729T071655;2.34
20190729T071656;2.34
20190729T071657;2.34
20190729T071658;2.34
20190729T071659;2.34
20190729T071700;2.34
20190729T071701;2.34
20190729T071702;2.34
20190729T071703;2.34
20190729T071704;2.34
20190729T071705;2.34
20190729T071706;2.34
20190729T071707;2.34
20190729T071708;2.34
20190729T071709;2.34
20190729T071710;2.34
20190729T071711;2.34
20190729T071712;2.34
20190729T071713;2.34
20190729T071714;2.34
20190729T071715;2.35
20190729T071716;2.35
20190729T071717;2.35
20190729T071718;2.35
20190729T071719;2.35
20190729T071720;2.35
20190729T071721;2.35
20190729T071722;2.35
20190729T071723;2.35
20190729T071724;2.35
20190729T071725;2.35
20190729T071726;2.35
20190729T071727;2.35
20190729T071728;2.35
20190729T071729;2.35
20190729T071730;2.35
20190729T071731;2.35
20190729T071732;2.35
20190729T071733;2.35
20190729T071734;2.35
20190729T071735;2.35
20190729T071736;2.35
20190729T071737;2.35
20190729T071738;2.35
20190729T071739;2.35
20190729T071740;2.35
20190729T071741;2.35
20190729T071742;2.35
20190729T071743;2.35
20190729T071744;2.35
20190729T071745;2.35
20190729T071746;2.35
20190729T071747;2.35
20190729T071748;2.35
20190729T071749;2.35
20190729T071750;2.35
20190729T071751;2.35
20190729T071752;2.35
20190729T071753;2.35
20190729T071754;2.35
20190729T071755;2.35
20190729T071756;2.35
20190729T071757;2.35
20190729T071758;2.35
20190729T071759;2.35
20190729T071800;2.35
20190729T071801;2.35
20190729T071802;2.35
20190729T071803;2.35
20190729T071804;2.35
20190729T071805;2.35
20190729T071806;2.35
20190729T071807;2.35
20190729T071808;2.35
20190729T071809;2.35
20190729T071810;2.35
20190729T071811;2.35
20190729T071812;2.35
20190729T071813;2.35
20190729T071814;2.35
20190729T071815;2.35
20190729T071816;2.35
20190729T071817;2.35
20190729T071818;2.35
20190729T071819;2.35
20190729T071820;2.35
20190729T071821;2.35
20190729T071822;2.35
20190729T071823;2.35
20190729T071824;2.35
20190729T071825;2.35
20190729T071826;2.35
20190729T071827;2.35
20190729T071828;2.35
20190729T071829;2.35
20190729T071830;2.35
20190729T071831;2.35
20190729T071832;2.35
20190729T071833;2.35
20190729T071834;2.35
20190729T071835;2.35
20190729T071836;2.35
20190729T071837;2.35
20190729T071838;2.35
20190729T071839;2.35
20190729T071840;2.35
20190729T071841;2.35
20190729T071842;2.35
20190729T071843;2.35
20190729T071844;2.35
20190729T071845;2.35
20190729T071846;2.35
20190729T071847;2.35
20190729T071848;2.35
20190729T071849;2.35
20190729T071850;2.35
20190729T071851;2.35
20190729T071852;2.35
20190729T071853;2.35
20190729T071854;2.35
20190729T071855;2.35
20190729T071856;2.35
20190729T071857;2.35
20190729T071858;2.35
20190729T071859;2.35
20190729T071900;2.35
20190729T071901;2.35
20190729T071902;2.35
20190729T071903;2.35
20190729T071904;2.35
20190729T071905;2.35
20190729T071906;2.35
20190729T071907;2.35
20190729T071908;2.35
20190729T071909;2.35
20190729T071910;2.35
20190729T071911;2.35
20190729T071912;2.35
20190729T071913;2.35
20190729T071914;2.35
20190729T071915;2.35
20190729T071916;2.35
20190729T071917;2.35
20190729T071918;2.35
20190729T071919;2.35
20190729T071920;2.35
20190729T071921;2.35
20190729T071922;2.35
20190729T071923;2.35
20190729T071924;2.35
20190729T071925;2.35
20190729T071926;2.35
20190729T071927;2.35
20190729T071928;2.35
20190729T071929;2.35
20190729T071930;2.35
20190729T071931;2.35
20190729T071932;2.35
20190729T071933;2.35
20190729T071934;2.35
20190729T071935;2.35
20190729T071936;2.35
20190729T071937;2.35
20190729T071938;2.35
20190729T071939;2.35
20190729T071940;2.35
20190729T071941;2.35
20190729T071942;2.35
20190729T071943;2.35
20190729T071944;2.35
20190729T071945;2.35
20190729T071946;2.35
20190729T071947;2.35
20190729T071948;2.35
20190729T071949;2.35
20190729T071950;2.35
20190729T071951;2.35
20190729T071952;2.35
20190729T071953;2.35
20190729T071954;2.35
20190729T071955;2.35
20190729T071956;2.35
20190729T071957;2.35
20190729T071958;2.35
20190729T071959;2.35
20190729T072000;2.35
20190729T072001;2.35
20190729T072002;2.35
20190729T072003;2.35
20190729T072004;2.35
20190729T072005;2.35
20190729T072006;2.35
20190729T072007;2.35
20190729T072008;2.35
20190729T072009;2.35
20190729T072010;2.35
20190729T072011;2.35
20190729T072012;2.35
20190729T072013;2.35
20190729T072014;2.35
20190729T072015;2.35
20190729T072016;2.35
20190729T072017;2.35
20190729T072018;2.35
20190729T072019;2.35
20190729T072020;2.35
20190729T072021;2.35
20190729T072022;2.35
20190729T072023;2.35
20190729T072024;2.35
20190729T072025;2.35
20190729T072026;2.35
20190729T072027;2.35
20190729T072028;2.35
20190729T072029;2.35
20190729T072030;2.35
20190729T072031;2.35
20190729T072032;2.35
20190729T072033;2.35
20190729T072034;2.35
20190729T072035;2.35
20190729T072036;2.35
20190729T072037;2.35
20190729T072038;2.35
20190729T072039;2.35
20190729T072040;2.35
20190729T072041;2.35
20190729T072042;2.35
20190729T072043;2.35
20190729T072044;2.35
20190729T072045;2.35
20190729T072046;2.35
20190729T072047;2.35
20190729T072048;2.35
20190729T072049;2.35
20190729T072050;2.35
20190729T072051;2.35
20190729T072052;2.35
20190729T072053;2.35
20190729T072054;2.35
20190729T072055;2.35
20190729T072056;2.35
20190729T072057;2.35
20190729T072058;2.35
20190729T072059;2.35
20190729T072100;2.35
20190729T072101;2.35
20190729T072102;2.35
20190729T072103;2.35
20190729T072104;2.35
20190729T072105;2.35
20190729T072106;2.35
20190729T072107;2.35
20190729T072108;2.35
20190729T072109;2.35
20190729T072110;2.35
20190729T072111;2.35
20190729T072112;2.35
20190729T072113;2.35
20190729T072114;2.35
20190729T072115;2.35
20190729T072116;2.35
20190729T072117;2.35
20190729T072118;2.35
20190729T072119;2.35
20190729T072120;2.35
20190729T072121;2.35
20190729T072122;2.35
20190729T072123;2.35
20190729T072124;2.35
20190729T072125;2.35
20190729T072126;2.35
20190729T072127;2.35
20190729T072128;2.35
20190729T072129;2.35
20190729T072130;2.35
20190729T072131;2.35
20190729T072132;2.35
20190729T072133;2.35
20190729T072134;2.35
20190729T072135;2.35
20190729T072136;2.35
20190729T072137;2.35
20190729T072138;2.35
20190729T072139;2.35
20190729T072140;2.35
20190729T072141;2.35
20190729T072142;2.35
20190729T072143;2.35
20190729T072144;2.35
20190729T072145;2.35
20190729T072146;2.35
20190729T072147;2.35
20190729T072148;2.35
20190729T072149;2.35
20190729T072150;2.35
20190729T072151;2.35
20190729T072152;2.35
20190729T072153;2.35
20190729T072154;2.35
20190729T072155;2.35
20190729T072156;2.35
20190729T072157;2.35
20190729T072158;2.35
20190729T072159;2.35
20190729T072200;2.35
20190729T072201;2.35
20190729T072202;2.35
20190729T072203;2.35
20190729T072204;2.35
20190729T072205;2.35
20190729T072206;2.35
20190729T072207;2.35
20190729T072208;2.35
20190729T072209;2.35
20190729T072210;2.35
20190729T072211;2.35
20190729T072212;2.35
20190729T072213;2.35
20190729T072214;2.35
20190729T072215;2.35
20190729T072216;2.35
20190729T072217;2.35
20190729T072218;2.35
20190729T072219;2.35
20190729T072220;2.35
20190729T072221;2.35
20190729T072222;2.35
20190729T072223;2.35
20190729T072224;2.35
20190729T072225;2.35
20190729T072226;2.35
20190729T072227;2.35
20190729T072228;2.35
20190729T072229;2.35
20190729T072230;2.35
20190729T072231;2.35
20190729T072232;2.35
20190729T072233;2.35
20190729T072234;2.35
20190729T072235;2.35
20190729T072236;2.35
20190729T072237;2.35
20190729T072238;2.35
20190729T072239;2.35
20190729T072240;2.35
20190729T072241;2.35
20190729T072242;2.35
20190729T072243;2.35
20190729T072244;2.35
20190729T072245;2.35
20190729T072246;2.35
20190729T072247;2.35
20190729T072248;2.35
20190729T072249;2.35
20190729T072250;2.35
20190729T072251;2.35
20190729T072252;2.35
20190729T072253;2.35
20190729T072254;2.35
20190729T072255;2.35
20190729T072256;2.35
20190729T072257;2.35
20190729T072258;2.35
20190729T072259;2.35
20190729T072300;2.35
20190729T072301;2.35
20190729T072302;2.35
20190729T072303;2.35
20190729T072304;2.35
20190729T072305;2.35
20190729T072306;2.35
20190729T072307;2.35
20190729T072308;2.35
20190729T072309;2.35
20190729T072310;2.35
20190729T072311;2.35
20190729T072312;2.35
20190729T072313;2.35
20190729T072314;2.35
20190729T072315;2.35
20190729T072316;2.35
20190729T072317;2.35
20190729T072318;2.35
20190729T072319;2.35
20190729T072320;2.35
20190729T072321;2.35
20190729T072322;2.35
20190729T072323;2.35
20190729T072324;2.35
20190729T072325;2.35
20190729T072326;2.35
20190729T072327;2.35
20190729T072328;2.35
20190729T072329;2.35
20190729T072330;2.35
20190729T072331;2.35
20190729T072332;2.35
20190729T072333;2.35
20190729T072334;2.35
20190729T072335;2.35
20190729T072336;2.35
20190729T072337;2.35
20190729T072338;2.35
20190729T072339;2.35
20190729T072340;2.35
20190729T072341;2.35
20190729T072342;2.35
20190729T072343;2.35
20190729T072344;2.35
20190729T072345;2.35
20190729T072346;2.35
20190729T072347;2.35
20190729T072348;2.35
20190729T072349;2.35
20190729T072350;2.35
20190729T072351;2.35
20190729T072352;2.35
20190729T072353;2.35
20190729T072354;2.35
20190729T072355;2.35
20190729T072356;2.35
20190729T072357;2.35
20190729T072358;2.35
20190729T072359;2.35
20190729T072400;2.35
20190729T072401;2.35
20190729T072402;2.35
20190729T072403;2.35
20190729T072404;2.35
20190729T072405;2.35
20190729T072406;2.35
20190729T072407;2.35
20190729T072408;2.35
20190729T072409;2.35
20190729T072410;2.35
20190729T072411;2.35
20190729T072412;2.35
20190729T072413;2.35
20190729T072414;2.35
20190729T072415;2.35
20190729T072416;2.35
20190729T072417;2.35
20190729T072418;2.35
20190729T072419;2.35
20190729T072420;2.35
20190729T072421;2.35
20190729T072422;2.35
20190729T072423;2.35
20190729T072424;2.35
20190729T072425;2.35
20190729T072426;2.35
20190729T072427;2.35
20190729T072428;2.35
20190729T072429;2.35
20190729T072430;2.35
20190729T072431;2.35
20190729T072432;2.35
20190729T072433;2.35
20190729T072434;2.35
20190729T072435;2.35
20190729T072436;2.35
20190729T072437;2.35
20190729T072438;2.35
20190729T072439;2.35
20190729T072440;2.35
20190729T072441;2.35
20190729T072442;2.35
20190729T072443;2.35
20190729T072444;2.35
20190729T072445;2.35
20190729T072446;2.35
20190729T072447;2.35
20190729T072448;2.35
20190729T072449;2.35
20190729T072450;2.35
20190729T072451;2.35
20190729T072452;2.35
20190729T072453;2.35
20190729T072454;2.35
20190729T072455;2.35
20190729T072456;2.35
20190729T072457;2.35
20190729T072458;2.35
20190729T072459;2.35
20190729T072500;2.35
20190729T072501;2.35
20190729T072502;2.35
20190729T072503;2.35
20190729T072504;2.35
20190729T072505;2.35
20190729T072506;2.35
20190729T072507;2.35
20190729T072508;2.35
20190729T072509;2.35
20190729T072510;2.35
20190729T072511;2.35
20190729T072512;2.35
20190729T072513;2.35
20190729T072514;2.35
20190729T072515;2.35
20190729T072516;2.35
20190729T072517;2.35
20190729T072518;2.35
20190729T072519;2.35
20190729T072520;2.35
20190729T072521;2.35
20190729T072522;2.35
20190729T072523;2.35
20190729T072524;2.35
20190729T072525;2.35
20190729T072526;2.35
20190729T072527;2.35
20190729T072528;2.35
20190729T072529;2.35
20190729T072530;2.35
20190729T072531;2.35
20190729T072532;2.35
20190729T072533;2.35
20190729T072534;2.35
20190729T072535;2.35
20190729T072536;2.35
20190729T072537;2.35
20190729T072538;2.35
20190729T072539;2.35
20190729T072540;2.35
20190729T072541;2.35
20190729T072542;2.35
20190729T072543;2.35
20190729T072544;2.35
20190729T072545;2.35
20190729T072546;2.35
20190729T072547;2.35
20190729T072548;2.35
20190729T072549;2.35
20190729T072550;2.35
20190729T072551;2.35
20190729T072552;2.35
20190729T072553;2.35
20190729T072554;2.35
20190729T072555;2.35
20190729T072556;2.35
20190729T072557;2.35
20190729T072558;2.35
20190729T072559;2.35
20190729T072600;2.35
20190729T072601;2.35
20190729T072602;2.35
20190729T072603;2.35
20190729T072604;2.35
20190729T072605;2.35
20190729T072606;2.35
20190729T072607;2.35
20190729T072608;2.35
20190729T072609;2.35
20190729T072610;2.35
20190729T072611;2.35
20190729T072612;2.35
20190729T072613;2.35
20190729T072614;2.35
20190729T072615;2.35
20190729T072616;2.35
20190729T072617;2.35
20190729T072618;2.35
20190729T072619;2.35
20190729T072620;2.35
20190729T072621;2.35
20190729T072622;2.35
20190729T072623;2.35
20190729T072624;2.35
20190729T072625;2.35
